,mass,dustmass,logmet,sfr100
3104,514655436.4311771,1575265.7330748828,-0.15542443499141842,5.146554364311774e-05
1953,1272906431.0354123,3720049.793108593,-0.1223081183475311,0.09029181001786471
94,30189212499.96511,1315438.230953147,-0.12901975773052188,0.003018921249996506
1307,8080931328.059568,17821112.554717347,-0.05265306371621782,0.25757882437960106
1369,5590544662.599262,31730739.818359964,-0.037279427337573175,1.147003619310596
4670,70801394.8874897,244534.15497763592,-0.44141092846282964,7.080139488748972e-06
2705,262073845.0483503,1848077.3175002597,-0.23407137834638433,0.09835040016270846
1835,1970621533.4244928,10761195.737248499,-0.17608128216214583,0.07377520101820312
4972,91023287.70987865,372870.15914599755,-0.3822779943281008,9.102328770987863e-06
70,876267022.2179286,567448.666092715,-0.272243310053015,0.04797897835550606
2650,435596117.25689256,2187944.460863558,-0.27382997171359025,0.02477638393535607
927,80691256.13899387,76524.27976238006,-0.40676001870680023,8.069125613899382e-06
2597,505631797.1526863,3901542.5612434885,-0.23592225036988743,0.09199774236830656
714,33681125851.02501,216895101.80762884,0.021993594154709042,1.9077493206011964
462,66907297152.84261,459998809.17346257,-0.028224282864252534,0.2807366374583825
2016,2218950723.7227216,11105480.558697723,-0.12059873559521003,0.276648832363514
613,142642158.24217534,879501.4406008463,-0.34780719296653095,0.022099745522275463
673,647676340.1285381,1640566.8893201416,-0.11668243387051708,0.0405991865197154
2209,829079233.0652603,1696273.4203108056,-0.15076195165507625,0.0641487866705182
75,47388549470.521576,23791356.55640927,-0.12297057522642238,0.40228122421464035
4631,64591738.338266395,102856.23278007742,-0.43655504641690906,6.459173833826639e-06
1518,2880366758.4995728,25441979.98419351,-0.13409431710546232,0.17703158422146179
727,32295149182.74476,113577379.70971966,0.06412629107834877,1.333344935656531
2493,518773960.1946448,3173084.592207109,-0.18288899230117006,0.08902136620602351
2899,392702036.37884945,1648814.2581731244,-0.21669718919483605,3.9270203637884985e-05
2671,624034438.4229863,1770357.97160787,-0.24881924638819888,0.06215751366953641
4542,117071804.47963683,387100.51635009906,-0.21691919823657613,1.1707180447963695e-05
1379,1388343902.4815862,5561890.568311183,-0.16294326405438303,0.2084969169419889
1622,349309992.03694314,1699128.392788041,-0.17263265850231443,0.07166248077244838
3315,99160454.79241149,451203.2718067775,-0.40469656793277237,9.916045479241156e-06
2827,150245543.3661625,412390.7188692839,-0.5028536645094902,1.5024554336616234e-05
4556,70459983.81806095,409294.72064165166,-0.33766302331565956,7.0459983818061025e-06
3547,167403788.16419464,601401.8357526698,-0.38146616243100306,0.05502039210793472
2377,377150671.0425142,1952322.0793438829,-0.26740226410709433,3.7715067104251484e-05
3096,231631887.76335955,1133223.1395043167,-0.25242310056241296,0.02073770230829034
3924,141875169.02002096,624657.2570705801,-0.3520634798234604,0.0200914285127584
142,5012118144.975509,6850677.424319405,-0.002578870914107962,0.11607001323963538
3957,54617238.86574763,460269.7537629769,-0.3441573282475027,5.461723886574764e-06
1657,5321798972.323128,31348236.77419348,-0.0407672097056325,0.24515072686814132
4162,123235984.90902537,496465.519308534,-0.300847310445621,0.046749710572662785
1625,2340675929.5585175,17779490.963419225,-0.20848204181122487,0.23217601895668089
2470,428804739.22446334,1115253.0665515196,-0.18416661841897983,4.288047392244633e-05
2167,908423302.7427115,2494695.969035373,-0.13696715102427837,0.02957761404987392
1779,1624497678.4526935,4398724.003853211,-0.11463488418216591,0.13486083062948778
5066,54342530.995419145,528186.5887606307,-0.4420536361623404,5.4342530995419165e-06
719,283628892.2251016,912963.6982827502,-0.1624005303567095,2.8362889222510154e-05
4950,79841997.0569121,220797.91791138647,-0.32805738389036887,7.98419970569121e-06
2621,342638273.53414327,1905690.9553440406,-0.20794993289795421,0.023397262571961154
2906,1366239926.1666396,6550623.123208085,-0.16466774213801025,0.1826812976968742
5369,56194170.636153385,302413.4883616039,-0.49419567144503435,5.619417063615336e-06
4164,140243213.1539579,299644.3144096265,-0.3266504078132502,1.402432131539581e-05
3156,104289298.97177993,656314.8689681706,-0.2872322180204917,1.0428929897177974e-05
3722,304718014.8063128,1197859.3232109302,-0.18086392151397812,3.0471801480631253e-05
3716,123734210.62917006,647966.4412605946,-0.28570831141137865,1.2373421062917008e-05
5224,70905539.41283219,80373.9171537371,-0.42528981257238796,7.090553941283217e-06
988,1066834258.1499615,3479526.0013163337,-0.19906430440191233,0.10330677420585312
2979,200409000.9709509,626092.4934034047,-0.2868528096319198,0.021980293158281185
42,3397196130.4657326,1279015.5942045518,-0.07745478504459202,0.0003397196130465736
3358,358149340.7549887,1074785.6264912449,-0.23852775566084855,3.581493407549893e-05
3633,90759228.926615,795309.9416834805,-0.4494139237691054,0.041147093702150694
3864,75667304.91413476,280301.3347417861,-0.5937064174307776,7.5667304914134805e-06
4930,113051043.135026,369167.1773204928,-0.468797759239509,1.1305104313502578e-05
3297,138273503.73778525,479169.46081950027,-0.3370007308234895,1.3827350373778552e-05
3915,147143529.3527529,654971.131383747,-0.3070049187602744,1.4714352935275304e-05
64,1618247013.0541267,3050614.963885537,-0.1422168843435617,0.14802549781944685
1362,2722889288.324432,22350562.67957581,-0.1717257051665041,0.37035366094925143
1352,6566219487.233599,17101202.01650747,0.009187966009759498,0.3336366866253061
2370,616455422.4061213,2564253.039638278,-0.1358655374952636,0.049349821215795224
3263,219030447.2355165,806324.7514489865,-0.3096041721885318,2.190304472355167e-05
3437,163020190.31407055,583208.5958400492,-0.33909864077518603,0.019417631081038375
1915,281958915.5344775,1258203.2329673714,-0.3299540122574487,0.04811344204294082
913,11955937034.059013,61402280.670049585,-0.04785970447233871,0.4070124892034944
235,171266633550.10126,2617181708.015694,0.008613037088618858,2.881058586854151
3459,169320720.5979094,565641.8938548032,-0.224410718769127,1.6932072059790955e-05
4666,108754549.91777554,311512.6551239015,-0.2898620465739773,1.0875454991777568e-05
