,"(0.0, 0.4780381330602191)","(0.4780381330602191, 0.9560762661204382)","(0.9560762661204382, 1.4341143991806573)","(1.4341143991806573, 1.9121525322408763)","(1.9121525322408763, 2.3901906653010956)","(2.3901906653010956, 2.8682287983613146)","(2.8682287983613146, 3.3462669314215336)","(3.3462669314215336, 3.8243050644817527)","(3.8243050644817527, 4.302343197541972)","(4.302343197541972, 4.780381330602191)","(4.780381330602191, 5.25841946366241)","(5.25841946366241, 5.736457596722629)","(5.736457596722629, 6.214495729782848)","(6.214495729782848, 6.692533862843067)","(6.692533862843067, 7.170571995903286)","(7.170571995903286, 7.648610128963505)","(7.648610128963505, 8.126648262023725)","(8.126648262023725, 8.604686395083943)","(8.604686395083943, 9.082724528144162)","(9.082724528144162, 9.560762661204382)","(9.560762661204382, 10.038800794264601)","(10.038800794264601, 10.51683892732482)","(10.51683892732482, 10.994877060385038)","(10.994877060385038, 11.472915193445258)","(11.472915193445258, 11.950953326505477)","(11.950953326505477, 12.428991459565696)","(12.428991459565696, 12.907029592625916)","(12.907029592625916, 13.385067725686135)","(13.385067725686135, 13.863105858746353)"
851,0.1571965741564226,0.16743344736986504,0.18036009519092705,0.16669083537325494,0.08321066653845398,0.10315204418237217,0.0667835807584096,0.060421076309558334,0.08061614263684351,0.0450847002967819,0.015083395729243061,0.020143625851758513,0.05589908010882028,0.02002166969423358,0.0204387139074912,0.009888008488926216,0.015059018748064089,0.019857006502149825,0.009797889872217696,0.0048137968574095595,0.009853757498063751,1e-06,0.009590503160010885,0.029789843052968914,0.06294944264001087,0.03409726016010956,0.049962139998127514,0.009983436992804674,1e-06
1751,1e-06,0.011630324865175503,0.03386123540651346,0.09237060045581896,0.04813821008336903,0.07955524560618979,0.09484430133695017,0.09824510826728923,0.09349323392234558,0.10290127665473554,0.07845576366769087,0.09116546973047425,0.050494017141920366,0.04566402736893303,0.04080313802597921,0.03459823388525914,0.029681429259499584,0.029619866486331404,0.029007935742956254,0.02446633736492905,0.019729294621764714,0.01892856719121656,0.009914226359373786,0.01517791954042761,0.00490543304594612,0.039643514581923646,0.0203095408577917,0.009652310376963461,1e-06
1772,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.011859128331389517,0.07471017586093066,0.24492702266683108,0.24214063803407826,0.05510188423797466,0.08969179777688631,0.11961385198454999,0.1631296281307493,0.22842466192468705,0.1942860127678527,1e-06
212,0.06588280155285675,0.03664580023109372,0.019352323207800656,0.06590255129387734,0.09903707862282242,0.17767566094944434,0.16242089407126045,0.30217047795589047,0.18241201745203717,0.5616314586249164,0.5796777097418119,1.435847945734522,1.263950097706258,1.1312929200834618,1.26031354828646,2.631090570602724,3.5637812034810823,12.540281343343745,13.622806744219906,8.137524881436105,9.464477972176438,6.4378890269777935,3.7690531382459453,2.780426222114998,1.7543658865293734,0.8192971737261321,0.5411557052677701,0.7169173597288154,1e-06
1158,0.01630838547528184,0.021086906794389872,0.031119657855729843,0.030269423297325935,0.019975957963491536,0.014979718608345415,0.025033109042240636,0.009782243803753962,0.004936724103990507,1e-06,0.004841721372957988,0.010015212839004013,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
443,0.7293865901097529,0.4355414122942613,0.6977517538067438,0.6598045957933135,0.38167661873926867,0.42170814635138165,0.4715285289134858,0.5775580880545947,0.40478913505185377,0.21500086015683922,0.293904195999922,0.1982295529721777,0.22733907176253057,0.22732161171507942,0.2732604336823265,0.151917846532589,0.09375928424369392,0.04876473925390515,0.049406418525716235,0.04446200456852074,0.015099667434771334,0.06393327384843221,0.03918423064631163,0.06860312875514908,0.07709538464016333,0.10862248835736636,0.07963745490485893,1e-06,1e-06
1133,0.011059959461546783,0.02172719544405161,0.026360167092383775,0.010520951307277525,0.0260646463888761,0.03569302453882584,0.015246604117313772,0.004771559097257586,0.004935977089507591,0.019862162737682567,0.0050325591451206905,0.009968711730785264,0.004923691365837824,0.01025730155783835,0.005183650548645475,0.01468274296553853,0.00953796998641746,0.0050742868535043435,0.004918125613819658,0.0048592919179858505,0.005009012878690387,0.009556673103218807,1e-06,1e-06,0.019563908934009305,0.0596718145652734,0.059746297704892516,0.025002002033928127,1e-06
1567,0.0054485194562133065,0.010513197855077708,0.00524190360764088,0.010688985058943902,0.005436931331199695,0.010325952240360821,0.005112470138006403,0.015194086715003781,0.010130235839361693,0.015157120331721669,0.010059243423120146,1e-06,1e-06,0.005302012451806115,1e-06,0.004916738183106852,0.004984468933974911,1e-06,0.005000014081251014,0.01459373991103433,0.004913565484987736,0.004989037614026932,1e-06,0.034658364161010986,0.02458837595552327,0.04441203346470982,1e-06,1e-06,1e-06
1393,0.022349757114654003,0.005290528073741047,0.010588727119599161,0.014856957454666052,0.005299867214342686,0.005135692885457282,0.019958429282444953,0.014996331825854954,0.01521625339386878,0.014929007638055325,0.005057130928447721,0.010196834674508473,1e-06,1e-06,0.0050339256474146435,1e-06,0.004683018596452819,0.019468554287421933,0.009734995147749155,0.009712333877169367,0.004766270368389574,0.0048618985289080735,1e-06,0.004691821630183334,1e-06,1e-06,1e-06,1e-06,1e-06
512,0.46553870445520107,0.5035410861872841,0.3538703550657168,0.5880305935918801,0.3255803320760731,0.3968895402062737,0.33621900842639885,0.26671048172652745,0.364400273616948,0.22609128271344678,0.22858617637521275,0.14558162806974473,0.0711670945413446,0.11187156072260647,0.14118799562268772,0.21557335827667545,0.19317846552911888,0.07881443672689893,0.15259686437698397,0.08796948897271017,0.02441581426695466,0.009409175188736602,0.015133610026142944,0.04908670061735572,0.02904934796097996,0.06391053673039894,0.030150992252974976,0.010144973100547733,1e-06
559,0.33381440789882705,0.25766707138956124,0.1905256997099175,0.1983268131727469,0.19085618826654735,0.182643282903572,0.17703295187652793,0.05117103982618132,0.05102898479422802,0.04561083191751969,0.034923188168481764,0.024880327386113458,0.02446964712118836,0.010012485121300093,0.01971333630754291,0.014626445341130383,0.005240141912135993,0.020178234216269082,0.02453704495000897,0.0197656029465045,0.014812457143129737,0.019301506307225907,0.01966955929601053,0.04361399888848849,0.023677227072777307,0.009650035590571548,0.014863184397545127,1e-06,1e-06
300,1.0262426344721935,1.6421045663255374,1.8081331066884552,2.2335352152067105,2.918414188898181,2.1759361985145516,2.083295109292576,1.6331935284137746,1.3749533954823838,1.102697267588781,0.7266925212637129,0.7896798866301611,0.6898947267810664,0.5236931338656304,0.4999875259522818,0.5500078779428567,0.3516377404787699,0.36751539244990095,0.2904804524091896,0.18157993838520964,0.10895332638648908,0.1917141208786891,0.2222721653617627,0.14964866624856527,0.0895902664992351,0.33589457297182373,0.3875634137391274,0.18280979752097867,1e-06
676,0.3520576163305634,0.2600448529916553,0.38034424492704066,0.40905172226102227,0.4323532097635918,0.42456628258677376,0.37944068872355635,0.3005970176263836,0.4319046376926653,0.4387169336529551,0.4521592027072664,0.23670629104973004,0.18720603007100964,0.12175126341495811,0.11601511521347363,0.10918160617616195,0.09850154759560976,0.06915285009776544,0.04416810987649875,0.019419646113422784,0.02429368838695339,1e-06,0.029789126836111096,0.029846813491983253,0.0291390231632142,0.0542451783111168,0.08476369392520983,0.024424208825868998,1e-06
312,0.4853349132657923,0.6932374925699056,0.628050252398009,0.8074087780423657,1.1260848953911182,0.8761211451873477,1.1003829900147102,1.1778562146981832,0.9400820283037774,1.7646153919339755,2.3009850010141815,1.3728483358681092,1.358796461086896,1.7343740633608786,2.3910136911423883,2.567829984150856,1.970543111865623,2.4413092823861264,1.6313806838409535,1.5028710930787155,0.8479733259684715,0.7805125092842187,0.40899770801274743,0.29482235448153227,0.21887599947596173,0.3665891553347184,0.38081478569797866,0.4052517882168752,0.004927884200479571
1432,1e-06,0.005242927789318775,0.01052369216938485,0.010051443539760943,0.010122976718801491,0.005093407314362873,0.005207255399088534,1e-06,0.010065023740845698,1e-06,0.005157087489099372,0.004886426758988466,1e-06,0.005115426270122975,0.005125499199158515,0.0096798423018197,0.004834072461797508,1e-06,1e-06,1e-06,0.005063041641724227,1e-06,0.009743517400089424,0.01967653098341267,0.02396852276686516,0.024318929025620457,0.004893081886873788,1e-06,1e-06
1193,0.14797797974183727,0.06490946764844537,0.053770514949254104,0.07870966386524654,0.06755793797142616,0.03636008205873219,0.036483189536974034,0.07578536792489848,0.03545613401428924,0.041341533050401155,0.025654693193752305,0.039323570348636115,0.03467963569660995,0.010085202037698273,0.009943885451088178,0.009934105587368843,1e-06,0.009875379464842697,0.01960052916188906,0.009879789911560726,0.014409844493609941,0.004910663917234346,0.004756082046408356,0.01485192485825332,0.009830331296338486,0.009929092625616798,1e-06,1e-06,1e-06
482,0.5026644573661798,0.5147362123610204,0.5273768902497964,0.3925208907269589,0.23386991470537818,0.23491033851593873,0.15358756110468874,0.1420636205150933,0.08577009252157605,0.0455450293507016,0.050993661468016226,0.025279089050174446,0.04560272865823441,0.03017262868843012,0.05445272847945799,0.06464905152548586,0.05906188507877291,0.08463498143854173,0.044126560055776455,0.07389747817362347,0.044304679673059615,0.04421104407871083,0.05421978360820383,0.03399664975145115,0.03416638317632704,0.08340237797238448,0.0707182272045886,0.05474238275816219,1e-06
1520,0.01651210620271498,0.005293772906711939,0.010091819081110284,0.010216739121947881,0.005208736367059005,0.010178244653336303,0.01028730258175258,0.005127611926773321,0.004830427909594515,0.014833831411811275,0.015353974732398162,0.010065582069760248,0.004807975172118956,0.009942920498153955,1e-06,1e-06,1e-06,1e-06,0.0048514822873543875,0.004755872112897211,0.004741547648402152,0.009774933639593534,0.004978815424681088,1e-06,0.009482875419800167,1e-06,1e-06,1e-06,1e-06
1327,0.005354978916740143,0.026641115222847043,0.010575364666736285,0.01005760060011465,1e-06,0.015347363208732446,0.032398563612766364,0.03458174846609458,0.04471564825109748,0.039377263518901036,0.05414010462291208,0.014199815271508332,0.039309963467638404,0.01968220895721826,0.009834723774336914,0.014583560965098271,0.009575794431341402,1e-06,1e-06,0.00486980977588736,0.014385899243363845,0.005042261963893947,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
94,4.0488695205947,2.1477065344713786,2.56728953730445,3.0203876197069013,2.206622078525676,1.7923543981755288,1.3431058279208605,1.6087085758555437,1.7530811837484028,2.7253111817754436,2.370783853375165,2.614050003979381,3.110941848853486,2.189726180032134,1.4236550691559016,1.347052566496394,1.931536926574557,1.204375302498403,0.725717246582648,0.4416138182916202,0.3519737804848958,0.24369560026215248,0.16713092158770862,0.1276550870711143,0.10211590784625058,0.14984865667288091,0.09442651775901807,0.010128269360869297,1e-06
1307,0.04939702509629648,0.05360581183849222,0.03196582486111149,0.046765999246620914,0.030793545186873272,0.020781419131841693,0.014748911662842456,0.005171670556796652,0.010258282178070142,0.009616554771844036,0.024975313244106814,0.014868549089806423,0.005087747988992179,0.009926928500197702,0.02955126078632465,0.014655697398639563,0.004930185130266081,0.005078564376277637,1e-06,1e-06,0.004724601446114315,0.01959601980878632,0.019368044808025134,0.03421357928735918,0.014676449124771536,0.004709126509859767,0.004936053800550805,1e-06,1e-06
1369,0.045209174769137585,0.060101120548905686,0.04381507805244296,0.022177222716578914,0.04692889504513531,0.17022009034579436,0.15288341940247535,0.06588033778747485,0.09033635852706356,0.04535415283530585,0.025429835353028857,0.06540325296944549,0.024562257362766585,0.014779387559648458,0.009978397016742394,0.009946120431347096,0.010118214940341456,0.024698586932663642,0.02419962012061222,0.03855369793860866,0.018888100782405593,0.025105636143242984,0.019368338888033302,0.024747664101791335,0.009403013246306494,0.0048923828611913776,1e-06,1e-06,1e-06
70,3.731645569758534,2.4842736370292218,2.094206251595091,1.7355544539595578,1.7757798686191903,2.2344702296066568,1.5346417136176684,1.2162704685773482,1.2262889078446673,1.154359786454605,1.1910290203687757,1.9228152693076863,2.319314869018774,2.3535996293282513,1.780227068436388,1.6126654607918154,1.3722868098820904,1.4975966959084739,1.160364545571422,1.5016014175354873,1.4048848303704844,1.2106277101738687,1.0543446416826145,0.6788115669928866,0.6248472257218372,0.7134145704362769,0.7025068024920025,0.8007053822621357,0.029150913424727563
927,1e-06,0.01054767192285613,0.015940740430100873,0.026779234940898403,1e-06,0.020387688609919987,0.015206953390788864,0.015105775282329516,0.01493854479843201,0.031041230382820927,0.030521662438995848,0.02479533503072136,0.04997677423843696,0.05493796025039856,0.03013787643706869,0.0500921284814787,0.043911079281685736,0.029535881618312894,0.009666383818554848,0.004940980179583463,0.00485423936189171,0.02458090370291124,0.014993074078190241,0.00983459632908215,0.024307549554047757,0.024293751727448017,0.0049971781989114105,1e-06,1e-06
714,0.07669153355924244,0.04315144701471716,0.04780756767743598,0.06308345742025513,0.02539320915552352,0.03076065012580542,0.020382509668381548,0.07123947108556285,0.05502911635857666,0.014905313352611742,0.030895542573936945,0.02023292807769272,0.014897594773008725,0.0051338493502865274,0.004988497951233138,1e-06,1e-06,0.014909033202803073,0.038759128075226475,0.01447657114213051,0.015275783970279663,0.024339563833045565,0.024019570151326188,1e-06,1e-06,0.004764803820846924,1e-06,1e-06,1e-06
462,0.6325901563139714,0.7854837402298948,0.6225521477864769,0.38705837007620425,0.6952262388089459,0.7902778920852419,0.5060693633576058,0.6740295831599133,0.4367149131296201,0.47003259703116956,0.5439769787875675,0.31046293150264004,0.348993305250604,0.35170776092822764,0.40257503271547673,0.25488566449343847,0.21913800748621284,0.22500195948863125,0.11344948488522029,0.1469255577721544,0.14171267698876253,0.0880534514462613,0.07405024218609492,0.1330203462222114,0.10157423305634809,0.13235845359227555,0.08469001017938532,0.004976029299367635,1e-06
