,"(0.0, 0.4765711741960717)","(0.4765711741960717, 0.9531423483921434)","(0.9531423483921434, 1.4297135225882152)","(1.4297135225882152, 1.9062846967842868)","(1.9062846967842868, 2.3828558709803587)","(2.3828558709803587, 2.8594270451764303)","(2.8594270451764303, 3.335998219372502)","(3.335998219372502, 3.8125693935685736)","(3.8125693935685736, 4.289140567764646)","(4.289140567764646, 4.765711741960717)","(4.765711741960717, 5.242282916156789)","(5.242282916156789, 5.718854090352861)","(5.718854090352861, 6.195425264548932)","(6.195425264548932, 6.671996438745004)","(6.671996438745004, 7.148567612941076)","(7.148567612941076, 7.625138787137147)","(7.625138787137147, 8.101709961333219)","(8.101709961333219, 8.578281135529291)","(8.578281135529291, 9.054852309725362)","(9.054852309725362, 9.531423483921435)","(9.531423483921435, 10.007994658117505)","(10.007994658117505, 10.484565832313578)","(10.484565832313578, 10.961137006509649)","(10.961137006509649, 11.437708180705721)","(11.437708180705721, 11.914279354901792)","(11.914279354901792, 12.390850529097865)","(12.390850529097865, 12.867421703293935)","(12.867421703293935, 13.343992877490008)","(13.343992877490008, 13.820564051686079)"
3354,0.04188840939887087,0.015251745678264018,0.0221400801979176,0.037001134298238654,0.008703113577914182,0.024320634207658023,0.01614341290013277,0.024894878605092003,0.004206006730113622,0.019665028816777067,0.019935715217304036,0.0192766586124798,0.011763030549152816,0.04644933787837341,0.019182729731010442,0.011354072058640958,0.003866919638236671,0.015623876100065756,0.018891536166212926,1e-06,0.0075595589114955605,0.0074960842049486215,0.007526602799394138,1e-06,1e-06,1e-06,0.01877479923792472,1e-06,1e-06
3473,0.006930727086497239,1e-06,1e-06,0.0038758918245662597,1e-06,1e-06,0.005476946148186071,0.00548676094614017,0.009875407885843018,0.009395744819005441,0.018948398447498495,0.03189992896474327,0.01755354593738581,0.02688653540482924,0.06177162274810781,0.06533559729504917,0.07479062347178964,0.09345684884025753,0.054711082719553196,0.03897246924365308,0.01537059116582546,0.045950710414738354,0.02712298234431645,0.011599421470238163,0.030415455484940554,0.026656866389514016,0.01901386940849132,0.02252024565467038,1e-06
2372,0.004748377458333744,0.004685653210631148,0.014137416399228076,0.03164474815297171,0.008759412829675378,0.004703632729696591,0.010924927883491812,0.04863771475653461,0.033470883457910376,0.018213480297508144,0.02770984610931089,0.0507461138615647,0.05640669226475808,0.11342948746449912,0.10366552732543034,0.051062611021348715,0.06618318958592237,0.08202779689497976,0.039293029038414674,0.05081087269655904,0.03966976247996673,0.026938814693340883,0.015476627157001807,0.022772107449631075,0.030153145500962906,0.04561764539451556,0.015068000958580257,0.011261521150200404,1e-06
793,1e-06,0.005579178757512044,1e-06,0.01757695063009606,1e-06,0.007553632490695568,0.015934061583328153,0.01969631310205173,0.014622940400745773,0.00997487296205135,0.02720013927466827,0.02444510947390772,0.022800842836838184,0.06169351289121739,0.06910874912222864,0.07927908501052557,0.0975597358178785,0.14734198256373257,0.13465961397681658,0.0770093923209219,0.0989460643799968,0.060257114195823795,0.018920781204656414,0.023247830787690868,0.011247286555632157,1e-06,0.01502269053359193,0.011265039542111211,1e-06
4890,0.004454908823906383,1e-06,1e-06,1e-06,1e-06,1e-06,0.005506342531994449,0.004738243714069078,1e-06,0.008580809099620935,0.004851839880995344,0.004261370557795088,0.012930745765395263,0.008258532398293056,1e-06,0.004178847292875701,0.009289180652063887,0.00754461194649835,0.004529569906205731,0.0038474655923279814,0.015829774401305504,0.004054098018744328,0.01603932355157559,0.004111656220869478,0.0038824914921641424,0.011450291805818646,0.04142167895486596,0.011268411304418614,1e-06
2025,1e-06,0.007102753625660168,1e-06,0.019445576050414755,0.04661736606519598,0.01748153237305474,0.035310600826738675,0.03580292042907869,0.01628950334381985,0.030960819940209508,0.02798267787812345,0.011371813148410482,1e-06,0.02010874252724553,0.004346534928046712,0.01635607547271092,0.03652264627973446,0.01174121572679581,0.02040699237205257,0.02289222166039653,0.054327832660113866,0.046232144523877396,0.07254307986301191,0.018933124917243912,0.01896759077714351,0.026408628406919505,0.022602858604896473,1e-06,1e-06
440,0.5617739990237804,0.4888109981933501,0.5694067987279616,0.850037167471599,0.9474593449208905,1.125847112247105,0.8548391374361,0.7761432253345149,0.8216516398036475,0.6999801826698033,0.7694430055034978,0.9493325255603052,1.007256122405724,1.0525953012536626,1.1179250340491271,1.5003883487409655,1.095625274721884,0.77889292204007,0.6929732516751514,0.4980256901952338,0.3078743190372257,0.449028612510269,0.2958271016471764,0.4247757757065196,0.2508492185829847,0.16246236691475255,0.19703109169243582,0.06051023359057613,0.015025583706983751
1602,1e-06,1e-06,0.008474983409348352,0.01794003891481534,0.016849446328627574,1e-06,0.029892523465317667,0.027791185283111485,0.011575826558205975,0.027690685127817243,0.02775739257925988,0.004053410083841497,0.003963187101544319,0.003933030813992141,0.011703932839694457,0.011466349682596388,0.011526298483156491,0.019587602984911107,0.03104021547395081,0.015151332723602886,0.0038933949016443934,1e-06,0.018905667731913836,0.015369991015560806,0.003781037074060458,1e-06,1e-06,0.007499446809171246,1e-06
1220,0.08569100308007273,0.017866027621525754,0.028464157464613643,0.059297884874752786,0.039698890523676394,0.06652821157553533,0.10612052121881754,0.0957427197244807,0.04511020043640301,0.053154188516837425,0.08162675846032003,0.10178107416194303,0.1172538208912162,0.14522564199923352,0.17605765228176795,0.24184906633987333,0.14533043162715004,0.23728824514342203,0.2144137919561312,0.28824011270932226,0.2005240076396483,0.13472573613382913,0.12593046379958805,0.05699252930475239,0.00402165873556635,0.06136818519249406,0.03770639198291225,0.03755723190910328,1e-06
4362,0.004784550657274188,0.004196247120475771,0.004419473996506869,0.008713158795984126,0.008832912012149623,0.012008154812707027,0.011824435102528327,0.01580600002453182,0.004262412697173948,0.01554364907878467,0.023184060401669915,0.011661161623500308,0.022954420813354207,0.015229671601593784,1e-06,0.01541164968157979,1e-06,0.007768296510415945,0.003772972553094613,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.015061536004500642,0.007600717887824058,0.0037450523821143896,1e-06
4238,0.00428004024470456,0.004222435165607732,0.003943819626925247,1e-06,1e-06,1e-06,1e-06,0.009725895051629905,0.00429980322895706,0.00883887243582288,1e-06,0.01682510573525539,0.007899866105217465,0.008068324372351214,0.00803186204168576,0.007605123433612021,0.0038903708120413497,0.007599850136351294,0.004006479603053543,0.011525547969511116,0.022832343440945632,0.023119408754838977,0.007638013458189045,0.007605637580277133,0.015007932026595814,0.0038648605493795184,1e-06,0.007489705951081268,1e-06
882,1e-06,1e-06,1e-06,1e-06,0.005497043971192155,0.040252074289261905,0.010021331817042137,0.03085590145406817,1e-06,1e-06,0.042115119991791974,0.6743728514818396,1.4381555670045558,2.3652398363108023,2.1489309791698266,2.2852380750711996,2.3012521687696226,2.250979522799717,1.9961438329027503,1.7144223013472195,0.9993109195715357,0.597527531988751,3.1169544710441395,9.913203605640236,6.824225839131277,12.30233319594384,7.934855895085065,2.694206016091473,0.17649534034328257
4536,0.013642719717925949,1e-06,1e-06,0.004280832803633754,0.016309195917053376,0.012901148331678108,0.004019834225641017,1e-06,0.004227153658153086,0.008999591910252161,1e-06,1e-06,0.004930127624858714,0.013328846130441682,0.007917157590855026,0.008162384768232698,0.008249823400230354,0.0038518564188444056,0.007903656720354674,0.007886640191489373,0.007980747011794041,0.00792286069570935,0.01504232291400784,0.007655047212768733,1e-06,0.003788622105850582,0.00750474912616082,0.04506325295375892,1e-06
3567,0.005927630803940586,1e-06,0.005926565800062113,1e-06,0.009975337037194996,0.009601016274976856,0.00461250757924102,0.009458668011682379,0.0214719987407421,0.004472822932693798,0.004362153176066835,1e-06,0.004494572212968619,0.024527344606170044,0.0041645599878959065,0.016471050125959907,0.012167995884390133,0.019527095849383783,0.004245723105326617,0.01552670164659547,0.01575747947077664,0.02454627664591994,0.02687169134425097,0.007646096828501194,0.057229502348514955,0.041502255699044054,0.026384515438682594,0.011274266818015199,1e-06
2446,0.030818316840106028,0.04047284446029859,0.021336926988160202,0.012639261571445737,0.022262049986077895,0.027060608645613535,0.022284805706904862,0.03194372170386484,0.00891944537915131,0.02342803652362265,0.056440685508317004,0.06120818529472586,0.08997964678425234,0.05550479315799972,0.05565522530999717,0.020128763194012474,0.04822081134951907,0.04175277087166721,0.0798008460150968,0.042671071553883,0.05418485867118105,0.06602610909972328,0.12680481529918103,0.07981985929265403,0.03396210856694821,0.03389546663769159,0.06442637136035304,0.01877292529270363,1e-06
4477,1e-06,1e-06,1e-06,0.004228016967245389,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.00391432536607084,0.003885525158590155,1e-06,0.008628930791287721,1e-06,1e-06,0.007831924501781167,0.007701566749522253,0.019329968164750175,0.008070310711581288,0.008263258936019903,0.011758344594474352,0.007840745266131375,0.023081817048979363,1e-06,0.04537760033566889,0.011306661184087548,0.0
881,0.31615289252337014,0.35599451078265454,0.38895087269963247,0.48384810906198883,0.6401725060368413,0.6576152518158821,0.7816319020029672,0.7189562672082922,0.5780585415275069,0.86750281953658,0.8862586325109818,1.019018900891745,1.1567483798114924,1.7005101336725537,1.8695513742301613,1.8357892983183897,2.412490655359706,12.20891838005933,9.921585005123688,9.221962690465231,7.142124556841909,8.104348512248325,6.039507927526175,5.056859182456351,3.58756125096652,2.3001492927226463,2.0044883423329085,0.8783930073215022,0.0300384289787783
243,1e-06,1e-06,0.013045114320660245,0.012179868517738767,0.0984908468277015,0.04606395114878015,0.02632885934947647,0.04671979031079383,0.08174740024373138,0.10859000418522913,0.06325118406287997,0.6150163002540678,1.878595939728122,5.653288692362931,7.267218474388482,6.29934346272991,7.067634607094361,7.386082374958221,7.726485043526849,4.441127413957821,3.064021848998648,3.2684153180786417,1.9677732729881794,1.8665055879135368,1.3006159204338206,1.0211208936951601,0.490710927257431,0.30193078324860845,0.0
2447,0.07695127988156064,0.10246594868720926,0.13278563870396531,0.09802203615137353,0.06938063899384732,0.0916627274601067,0.07415600821894677,0.09214765445886565,0.1019012274019114,0.08052515659124859,0.08380447625687021,0.09447735756800249,0.10639264897950261,0.10392575286607744,0.07984030439330203,0.10566265472976122,0.1563945693091667,0.1379309201386831,0.1287819749692683,0.12085768025475373,0.10790552601259384,0.0816201638278667,0.09604040695275494,0.04546634703110921,0.061743737430189634,0.03406730590763527,0.037684195941663896,0.04880828914358255,1e-06
5276,1e-06,1e-06,1e-06,0.008579114250320659,0.004074663259403351,1e-06,0.013574562444430095,1e-06,1e-06,1e-06,0.013656965920608874,0.004463433550678498,0.008017738896754969,1e-06,0.008809412009126015,0.0042514179074744024,0.012533497738512384,0.015616204046591775,0.011360387324362365,0.019715041844706703,0.023264581714324016,0.011472865611208883,0.015164982103673659,0.0038302749190016706,0.015105037715814545,0.003751374643450357,1e-06,1e-06,1e-06
4833,0.008526916713648287,0.004627479162298634,0.008303068016457305,1e-06,0.009099251234438015,1e-06,0.0050652505590768546,0.00829615758046035,0.027748102849893718,0.007532838720416745,0.016793358642889323,0.007904408983683572,0.007874072074686728,0.0039260956869500195,1e-06,0.015563392029026986,0.004203323748178165,0.019745740682683102,0.003995512712773029,0.008021203227906313,0.003787133809049859,0.011301324429746374,0.011354240744658937,0.011408762822286516,0.011549377226428983,0.007533914140361882,1e-06,0.007491941116310813,1e-06
2463,0.07521104198532026,0.07064617611384207,0.045174598376215055,0.10189250455933706,0.08937371157148422,0.08865027071610405,0.07206786770149314,0.06097017563377219,0.06841699569806092,0.09861832062373034,0.06106295388756384,0.10063045063788745,0.0852268938531889,0.11322513517678172,0.06975413083269891,0.07195865375333885,0.0812110636646213,0.08632507227324798,0.0752791366134008,0.1320354142516899,0.12718704008501042,0.09579034601198036,0.05782482570732041,0.0687559094710667,0.1323446610329252,0.026348732154045408,0.018762480562498872,0.0,1e-06
2387,1e-06,1e-06,1e-06,0.0045281058410506485,0.013028214010216475,0.014524783999885252,1e-06,0.00831407669292741,0.0165181142320076,0.0045815018476019565,1e-06,1e-06,0.06449076527140586,0.024662886894682705,0.031841159290798095,0.015633202652345905,0.03060742049598439,0.007581854059968537,1e-06,0.023550543229853414,0.018873273663450818,0.022797202964594414,0.026797512930606244,0.003861637485793877,0.033761463066764405,0.02672795604890531,0.007635322653654332,0.030166889886046478,1e-06
1175,0.010610610823435285,0.005482003420835439,0.02376325383041172,0.030083956247526755,0.018543427240663858,0.0165900867677302,0.04340713589322323,0.03203830377908173,0.047887609330170666,0.05796857691693699,0.051915066699151025,0.04570160148163963,0.05760367192996394,0.046010140299768625,0.043215412581483495,0.01966799886404638,0.034556098473051994,0.06193744688298769,0.09400768091250573,0.03819541459377652,0.034685812270462066,0.04626746108347821,0.011624303276517468,0.03412062827982376,0.011299707284185799,0.02621725446124996,0.026307759444788636,0.026368072031099202,1e-06
2865,0.021347663273911407,0.016903537689389545,0.01084088273703946,0.02241146417820829,1e-06,0.012892035221329885,1e-06,0.03517311213214577,0.021225677287522445,0.004864292264887107,0.014912425079401636,0.004621391009225845,0.024942769936652145,0.004214361097490808,0.04241009111818765,0.03536994987685488,0.03454710375265854,0.026869436800653172,0.04508179756456776,0.04113277615890356,0.03205076050793944,0.05171655606426519,0.08183373372918247,0.12651840363180109,0.10226290454908443,0.07247014150713241,0.022650510633033607,0.06013354069304874,1e-06
2107,0.2332025281457639,0.0603989407793223,0.1795836116583121,0.31570415024142473,0.16323549939148657,0.13700932697608964,0.08374219145584222,0.15510997033611076,0.060032435458354606,0.08204727892880526,0.06031840142843496,0.05109884057736602,0.04854781631191985,0.04149218108740575,0.042927892708254256,0.049159917561237096,0.028399750599200684,0.09418242941815176,0.04392369984623164,0.10505347871505998,0.07894858582841324,0.12389180970346322,0.0806757255899228,0.07216513154680691,0.13619615311162175,0.045041778761718394,0.048791902559345214,1e-06,1e-06
900,0.027197883724811266,1e-06,0.03897470434148592,0.007801257966293114,0.03514796317729668,0.015308708215782797,0.015370270322571104,0.011845141352005486,0.0038391987991318907,0.07610164088472411,0.05635148073233031,0.03422573916062847,0.0037330047138918305,1e-06,1e-06,1e-06,0.011259965835120544,1e-06,0.011327668561409357,1e-06,1e-06,0.007572045493555626,0.0,0.0037620201706251876,1e-06,1e-06,1e-06,1e-06,1e-06
1227,0.5524338763072139,0.6483464911786306,0.6674924526759074,0.6157824786905427,0.5344101672261931,0.6681903943776687,0.581767252594674,0.6810247403574826,0.7198292895232005,0.7324381164942747,0.7218061876716814,0.7889148406702905,0.5571177730171913,0.39646231566951495,0.417518020016629,0.4215405524114861,0.31843176371400767,0.3511122544231535,0.1599697737751243,0.16180230509584456,0.07716221398728765,0.08481014200259487,0.04284324025451152,0.06091865645328471,0.05305730202068437,0.08652553082755599,0.04520931469559993,0.022519908185491756,1e-06
4609,1e-06,0.021114805712670034,0.009011224112686785,1e-06,1e-06,1e-06,0.008588568585724385,0.005127392936125927,1e-06,1e-06,1e-06,1e-06,0.010125116896918297,0.014197411793065046,1e-06,1e-06,0.027907154806952956,0.01676514593979186,0.01758888485153731,0.004148089852538615,0.008868678741507487,0.01616163824208077,0.01932917186502867,0.062229108995394154,0.04253854249966476,0.02273766819195027,0.06804488460678154,1e-06,1e-06
4649,0.027447771758104967,0.007682914840937077,0.003919593645806034,0.003990332909929487,1e-06,1e-06,0.004300337617990099,1e-06,0.0037613338868912266,1e-06,1e-06,0.010222121622856732,0.015092348944299417,0.017074161578526578,0.012174342664909413,0.027490751390966874,0.03522825250999965,0.0038426656731216256,0.019361653472002183,0.011636195307723708,1e-06,1e-06,1e-06,0.003993551261632269,0.0038189520754563448,0.026450575184092225,0.007497704420646297,0.015018083947079751,1e-06
3281,0.013663587167390674,0.004068672873929705,0.008135066525001709,0.0043689244050057075,0.011899559168825761,0.013105472539320161,0.011872090135900019,0.01668658969616323,0.019788683739727413,0.007920708230550869,0.008337052615545577,0.008310976592838361,1e-06,0.012405021284647318,0.011943817465909357,0.01994613359149396,0.0174106786802201,1e-06,1e-06,0.023395744769261435,0.019781722411100575,0.0161308073895297,0.027290899557351825,0.02297475632440206,1e-06,0.022658198220339484,1e-06,0.022522348532199664,1e-06
2601,0.013943169945026897,0.015587002860353832,0.011713758620685957,0.006785396719199404,0.03009215956061445,0.0437749164135936,0.0553788040496926,0.02364647638230566,0.01427352566740702,0.01755549205688109,0.06503151926208245,0.07357358084123887,0.06723668686410839,0.04905193056509785,0.05840568424164521,0.030972140581507632,0.02932246355190814,0.05107166172577966,0.07914893724140241,0.05545959929922055,0.04348626242197509,0.030971512942215628,0.03821785219467943,0.052975658494733194,0.04220496581658354,0.026396365440642108,0.03751331540220416,0.033825551924623144,1e-06
3457,0.018018520066774624,0.017533629747050975,0.05984498126681711,0.046456659090976425,0.02875838200332241,0.06726827040670856,0.027660239800217996,0.0658510119421765,0.048167030846750274,0.034195833245386324,0.08854882272932271,0.07969553333211497,0.11316852354037228,0.07958518093944503,0.07088953789348575,0.11840343136681752,0.07425424979046201,0.08942948135997827,0.08023465258143343,0.0575468290143586,0.035075772518277926,0.08171140522763631,0.030776864600047017,0.04948712214760479,0.03440416709324487,0.03426206567214028,0.026278883868638355,0.0,1e-06
3500,1e-06,0.0041036542908940285,0.005084655754792161,0.0037769352824423208,0.007519051157642442,0.009081226800337829,1e-06,0.004521978931537621,1e-06,0.008105777107262294,0.0042422026803156316,0.0045369778739951395,0.004114378379823326,0.008441185132380999,1e-06,0.004768127295815299,0.020916649603849303,0.003935097797941541,0.007592669723755376,0.00829452117572874,0.003901444327675238,0.019871615469186362,0.03514974941172475,1e-06,0.03804757941135213,0.015268719103227767,0.01885569578372294,0.007492943586376474,1e-06
914,0.21145661396495594,0.1798554835527036,0.19692657702665686,0.22331722132534967,0.19292228149285415,0.17665633348208234,0.13035048307411967,0.14976570434454348,0.1836032700055723,0.14858921923541663,0.1724239912785913,0.24477962829648528,0.20580299008126401,0.25639937187688067,0.3267844511400075,0.37685446306827886,0.3814333563199899,0.3748800723079512,0.5212702590243584,0.5446795007197315,0.37280147151124265,0.42945334945555796,0.6021465844958066,0.38053284728212255,0.2798359056248411,0.2548164480337614,0.22689083792329348,0.16915084189841767,1e-06
441,0.10980036559982093,0.33627894155978544,1.4041795549061313,2.1579370547428516,0.9271083008175678,3.18937178261074,13.440107612696618,10.821707507644698,8.899390054856585,9.137798750042117,11.272404551457914,7.8174888042632995,7.699311706833776,8.114748152697688,7.921950536723867,8.951726666716276,8.74590232727715,9.615027826269676,10.996433598317125,11.775300260921282,11.454270945933361,10.343399125928135,7.74844452412275,6.508451446416979,4.932006783347543,3.4481065507789,2.813234137800758,1.284866796862626,0.12396460456645514
3168,0.052368568427072784,0.022934162071807707,0.027403382180276555,0.06002537150924804,0.020367180781511885,0.03656524798594302,0.03776609452548953,0.025093485379179867,1e-06,0.029036513852313862,0.023968383553727796,0.04777576377110087,0.035834655722244695,0.027096669008701432,0.10320114410327794,0.0722501799646008,0.01596681580978803,0.06783895798112853,0.07195729057911808,0.003739616016514981,0.01148277459361733,0.007885622379669149,0.0038766108202533934,0.01149449576584543,0.003754242630041833,0.01884984680156395,0.007496589062734551,1e-06,1e-06
